"GeneID"	"EPI_ADIPO_KO_840"	"EPI_ADIPO_KO_843"	"EPI_ADIPO_KO_857"	"EPI_ADIPO_KO_891"	"EPI_ADIPO_WT_841"	"EPI_ADIPO_WT_842"	"EPI_ADIPO_WT_858"	"EPI_ADIPO_WT_892"
"ENSMUSG00000029736.15"	0	0	0	0	0	5.05916802788656	0	0
"ENSMUSG00000039419.17"	1.68700787938686	2.84863125992171	4.16108697489627	3.0917894324895	7.7702003760009	0	3.12178533253703	5.79001233033821
"ENSMUSG00000033233.17"	180.509843094394	178.51422562176	198.899957400042	290.628206654013	180.268648723221	136.597536752937	275.757704374104	200.720427451725
"ENSMUSG00000052533.14"	1229.82874407302	1263.84273565193	3107.49975285253	3039.22901213717	1574.24259617778	1374.40731424252	4074.97045407167	2779.20591856234
"ENSMUSG00000026816.14"	474.892718047402	497.560926732992	528.458045811826	530.757185910697	550.130186620864	502.544024103398	524.459935866221	492.151048078748
"ENSMUSG00000089835.1"	0	0	0	6.18357886497899	0	0	2.08119022169135	0
"ENSMUSG00000029686.15"	2949.73327710793	2811.59905354272	4398.26893246535	4605.73565793185	2980.64886423395	3145.11612400281	4381.94601177114	3903.43331270301
"ENSMUSG00000024803.8"	1.68700787938686	1.89908750661447	0	0	0	0	0	0
"ENSMUSG00000034402.2"	0	0	2.49665218493776	0	0	0	0	0
"ENSMUSG00000051413.17"	122.308071255547	96.853462837338	212.21543571971	308.148346771453	145.302747031217	80.946688446185	339.23400613569	252.830538424768
"ENSMUSG00000062519.13"	123.151575195241	134.835212969627	312.913740512199	516.328835225746	146.856787106417	145.029483466081	755.472050473961	525.926120005721
"ENSMUSG00000096515.5"	0.843503939693431	0	0	0	0	1.68638934262885	0	0
"ENSMUSG00000005681.12"	5.06102363816059	10.4449812863796	0	0	3.10808015040036	8.43194671314427	0	0
"ENSMUSG00000001119.7"	18765.4321463598	17546.6190173644	45649.620766797	31305.3986004336	31061.3760030636	31663.6462971994	17791.0546101285	75220.9451895888
"ENSMUSG00000103738.1"	0	2.84863125992171	0	0	1.55404007520018	0	0	0
"ENSMUSG00000025821.9"	215.093504621825	240.234569586731	317.074827487096	347.31101291632	219.896670640826	246.212844023813	392.30435678882	349.330743930405
"ENSMUSG00000020255.8"	5083.79824453231	5560.52821936717	7720.48077322254	5388.98898082919	4774.78813105255	4303.66560238883	4555.72539528237	7136.19019714184
"ENSMUSG00000050668.9"	246.303150390482	241.184113340038	389.477740850291	460.676625440935	411.043599890448	387.869548804636	303.853772366937	374.420797361871
"ENSMUSG00000050132.13"	4.21751969846715	10.4449812863796	6.65773915983403	3.0917894324895	13.9863606768016	8.43194671314427	5.20297555422838	15.4400328809019
"ENSMUSG00000062014.12"	17390.5207246595	15783.3162674729	14245.8973672549	8287.02627554935	19937.5571447807	20039.3645584587	6611.94133431342	14927.616789667
"ENSMUSG00000109385.1"	19.4005906129489	16.142243806223	19.1410000845228	13.3977542074545	22.5335810904026	21.9230614541751	23.9336875494505	17.3700369910146
"ENSMUSG00000037440.7"	454.648623494759	517.501345552443	250.497435888755	805.926445402262	510.502164703259	416.538167629327	1051.00106195413	319.415680223658
"ENSMUSG00000078765.11"	881.461616979635	924.855615721248	643.304046318963	625.572061840375	779.35109771289	789.230212350304	665.980870941232	743.051582393403
"ENSMUSG00000052738.14"	10298.3395997171	10181.9576667135	5433.54737181955	5784.73802818785	8791.20470540742	9033.98770846277	5659.79680788963	5108.72087946841
"ENSMUSG00000017311.15"	0	0	0	0	0.77702003760009	0	0	0
"ENSMUSG00000045466.18"	129.899606712788	117.743425410097	94.0405656326556	119.549191389594	108.782805264013	69.141963047783	184.185334619685	133.170283597779
"ENSMUSG00000057691.8"	416.690946208555	466.225982873853	510.981480517262	677.1018857152	415.705720116048	438.461229083502	804.380020683707	619.531319346188
"ENSMUSG00000109716.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000107789.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000022637.10"	854.469490909445	789.070858998313	1559.57539819112	2421.90172211677	988.369487827315	838.13550328654	3221.68246317821	2316.96993419034
"ENSMUSG00000031827.12"	719.508860558497	837.497590416982	834.714047164191	440.064695891005	1061.40937136172	632.39600348582	131.114983966555	315.555672003432
"ENSMUSG00000007216.6"	243.772638571402	233.58776331358	248.833001098797	392.657257926166	251.754492182429	227.662561254895	468.267799880554	247.04052609443
"ENSMUSG00000103957.1"	2.53051181908029	5.69726251984341	6.65773915983403	5.15298238748249	2.33106011280027	1.68638934262885	6.24357066507405	0
"ENSMUSG00000047867.11"	353.428150731548	272.519057199177	153.960218071162	68.0193675147689	272.734033197632	313.668417728967	58.2733262073578	178.525380185428
"ENSMUSG00000085931.1"	1.68700787938686	0	0	0	0.77702003760009	0	0	0
"ENSMUSG00000090019.5"	59.0452757785402	44.6285564054401	14.9799131096266	16.489543639944	39.6280219176046	48.9052909362368	6.24357066507405	8.68501849550731
"ENSMUSG00000014104.12"	0	0	0	0	0	0	0	0
"ENSMUSG00000091491.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000037411.10"	23819.7077530028	13568.0306910071	25358.4962424128	53820.8398442996	23351.7831899955	8831.62098734731	53177.5319495466	33927.5422516718
"ENSMUSG00000066060.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000101740.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000108489.1"	5.90452757785402	10.4449812863796	0	0	6.99318033840081	1.68638934262885	1.04059511084568	1.93000411011274
"ENSMUSG00000106291.1"	10.1220472763212	4.74771876653618	12.4832609246888	9.27536829746849	3.10808015040036	5.05916802788656	14.5683315518395	15.4400328809019
"ENSMUSG00000043505.8"	23.6181103114161	31.3349438591388	0.832217394979254	1.0305964774965	11.6553005640014	18.5502827689174	3.12178533253703	0
"ENSMUSG00000106751.1"	3.37401575877372	1.89908750661447	9.15439134477179	12.367157729958	4.66212022560054	3.37277868525771	12.4871413301481	19.3000411011274
"ENSMUSG00000029813.8"	0	0	0	0	0.77702003760009	0	0	0
"ENSMUSG00000087559.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000047721.8"	508.632875635139	574.473970750878	390.30995824527	460.676625440935	450.671621808052	406.419831573554	284.082465260869	307.835655562981
"ENSMUSG00000050312.11"	1030.76181430537	1142.3011352286	953.721134646225	817.263006654723	1140.66541519693	1281.65590039793	759.634430917343	927.36697490917
"ENSMUSG00000024912.5"	26.9921260701898	21.8395063260664	78.2284351280498	110.273823092125	26.4186812784031	32.0413975099482	119.668437747253	44.3900945325929
"ENSMUSG00000068536.11"	0	0	0	0	0	0	0	0
"ENSMUSG00000047115.15"	7.59153545724088	6.64680627315065	4.16108697489627	16.489543639944	9.32424045120108	6.74555737051542	8.32476088676541	4.82501027528184
"ENSMUSG00000101488.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000023403.14"	14.3395669747883	11.3945250396868	14.9799131096266	13.3977542074545	26.4186812784031	16.8638934262885	3.12178533253703	19.3000411011274
"ENSMUSG00000038388.14"	373.67224528419	414.950620195262	687.411568252863	398.840836791145	472.428182860855	408.106220916183	287.204250593406	502.766070684368
"ENSMUSG00000063694.5"	4816.40749564949	5328.83954356021	3644.27997261415	2604.31729863365	3009.39860562515	4428.45841374337	2056.21593903106	2438.56019312744
"ENSMUSG00000048234.13"	2612.33170123056	2673.91520931318	2463.36348913859	2274.52642583477	2595.2469255843	2517.77928854488	1467.2391062924	2215.64471840942
"ENSMUSG00000041889.7"	12.6525590954015	32.284487612446	15.8121305046058	25.7649119374125	31.0808015040036	30.3550081673194	33.2990435470616	28.950061651691
"ENSMUSG00000029828.4"	12.6525590954015	9.49543753307236	14.9799131096266	11.3365612524615	25.641661240803	11.804725398402	39.5426142121357	20.2650431561837
"ENSMUSG00000031907.8"	102.907480642599	103.500269110489	167.27569639083	130.885752642055	104.120685038412	114.674475298762	125.912008412327	128.345273322497
"ENSMUSG00000050428.7"	295.226378892701	329.491682397611	311.249305722241	344.219223483831	327.125435829638	306.922860358451	446.415302552795	376.350801471984
"ENSMUSG00000029832.16"	78.4458663914891	66.4680627315065	37.4497827740664	74.2029463797479	83.9181640608097	104.556139242989	33.2990435470616	29.9150637067474
"ENSMUSG00000080316.10"	98.6899609441314	96.853462837338	86.5506090778424	108.212630137132	59.0535228576068	65.7691843625253	131.114983966555	61.7601315236076
"ENSMUSG00000032249.14"	1791.60236790885	1636.06388694837	1717.69670323718	2309.56670606965	1338.02850474736	1526.18235507911	3253.94091161443	1573.91835179694
"ENSMUSG00000097194.1"	24.4616142511095	6.64680627315065	29.9598262192531	34.0096837573845	14.7633807144017	18.5502827689174	27.0554728819876	36.670078092142
"ENSMUSG00000072660.5"	12.6525590954015	17.0917875595302	9.98660873975104	16.489543639944	11.6553005640014	18.5502827689174	17.6901168843765	26.0550554865219
"ENSMUSG00000108695.1"	0	0	0	0	1.55404007520018	3.37277868525771	0	0
"ENSMUSG00000072244.10"	38.8011812258978	15.1927000529158	72.4029133631951	115.426805479608	34.188881654404	28.6686188246905	77.00403820258	74.3051582393403
"ENSMUSG00000050671.12"	0	0	1.66443478995851	4.12238590998599	1.55404007520018	0	0	0.965002055056368
"ENSMUSG00000101002.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000059182.7"	2104.54232953511	1789.88997498414	1334.87670154672	1291.33738630311	2136.02808336265	1974.76192021839	1678.47991379407	1496.71818739243
"ENSMUSG00000105459.1"	0	0	0	0	0	0	0	0.965002055056368
"ENSMUSG00000030268.17"	729.630907834818	913.461090681561	933.747917166722	413.269187476096	1352.79188546176	978.105818724735	744.025504254658	1191.77753799461
"ENSMUSG00000038236.8"	119.777559436467	101.601181603874	59.9196524385063	292.689399609006	195.809049475223	214.171446513864	786.689903799331	292.39562268208
"ENSMUSG00000038227.15"	47.2362206228321	59.8212564583559	4.99330436987552	17.5201401174405	26.4186812784031	32.0413975099482	5.20297555422838	2.8950061651691
"ENSMUSG00000048388.3"	17.713582733562	24.6881375859881	4.16108697489627	0	18.6484809024022	30.3550081673194	0	1.93000411011274
"ENSMUSG00000053469.13"	4.21751969846715	10.4449812863796	6.65773915983403	4.12238590998599	3.10808015040036	3.37277868525771	1.04059511084568	8.68501849550731
"ENSMUSG00000096477.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000086040.8"	6.74803151754745	0.949543753307236	9.15439134477179	4.12238590998599	2.33106011280027	1.68638934262885	1.04059511084568	2.8950061651691
"ENSMUSG00000020743.15"	3422.93898727594	2968.27377283842	1457.21265860867	2139.51828728273	3362.16570269559	3792.68963157229	2912.62571525705	2050.62936699478
"ENSMUSG00000039269.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000095794.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000019124.10"	75.9153545724088	60.7708002116631	12.4832609246888	22.673122504923	55.9454427072065	91.0650245019581	12.4871413301481	3.86000822022547
"ENSMUSG00000093451.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000098505.2"	0	0	0	0	0	0	1.04059511084568	0
"ENSMUSG00000014542.3"	0	0	0	0	0	0	0	0.965002055056368
"ENSMUSG00000070283.4"	1285.50000409279	1284.73269822469	658.28395942859	941.9651804318	1107.25355358013	1040.502224402	972.956428640707	703.486498136092
"ENSMUSG00000058966.13"	802.172246648453	524.148151825594	1025.29183061444	302.995364383971	480.198383236856	546.390147011749	300.7319870344	673.571434429345
"ENSMUSG00000064354.1"	46857.4873539098	52246.745938224	65306.595636207	67361.8469621261	30620.8056417444	38812.2507206031	56370.0777496211	55018.6271669838
"ENSMUSG00000039457.3"	22.7746063717226	20.8899625727592	4.99330436987552	6.18357886497899	15.5404007520018	11.804725398402	14.5683315518395	9.65002055056368
"ENSMUSG00000027439.9"	2270.71260565472	2287.45090171713	2782.10275141564	4559.35881644451	2525.31512220029	2320.4717354573	5514.11349237124	3295.4820180175
"ENSMUSG00000100167.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000073007.10"	0	0	0	0	6.21616030080072	0	0	0
"ENSMUSG00000108040.1"	1.68700787938686	0.949543753307236	1.66443478995851	1.0305964774965	0.77702003760009	0	4.1623804433827	6.75501438539458
"ENSMUSG00000028546.17"	5.90452757785402	0.949543753307236	1.66443478995851	1.0305964774965	2.33106011280027	1.68638934262885	1.04059511084568	0
"ENSMUSG00000003477.5"	237.024607053854	320.945788617846	24.1343044543984	646.183991390305	33.4118616168039	163.579766234999	4833.56428987816	44.3900945325929
"ENSMUSG00000008384.8"	684.925199031066	689.368764901053	238.014174964067	797.68167358229	631.717290568873	622.277667430047	1850.17810708361	383.105815857378
"ENSMUSG00000024781.15"	2878.87894617368	3123.0494046275	4176.89910540087	2024.09148180312	4172.59760191248	3553.222344919	2110.32688479503	3186.43678579613
"ENSMUSG00000038022.11"	116.403543677693	169.018788088688	197.235522610083	371.01473189874	245.538331881628	236.09450796804	1214.3744943569	430.39091655514
"ENSMUSG00000094325.7"	0	0	0	0	0	0	0	0
"ENSMUSG00000004655.5"	5649.7893880666	7323.83096925871	113.181565717178	142.222313894517	4363.74453116211	6037.2738466113	463.064824326326	94.5702013955241
"ENSMUSG00000097237.1"	4.21751969846715	0.949543753307236	2.49665218493776	1.0305964774965	1.55404007520018	5.05916802788656	2.08119022169135	1.93000411011274
"ENSMUSG00000049168.7"	0	0	0	0	0	0	0	0
"ENSMUSG00000032400.17"	150.987205205124	133.88566921632	241.343044543984	98.9372618396639	148.410827181617	119.733643326649	85.3287990893454	176.595376075315
"ENSMUSG00000076526.6"	1.68700787938686	0	0	0	0	0	0	0
"ENSMUSG00000020973.7"	244.616142511095	268.720882185948	231.356435804232	246.312558121663	238.545151543228	214.171446513864	216.443783055901	191.070406901161
"ENSMUSG00000034456.15"	2.53051181908029	0	0	1.0305964774965	0	0	0	0.965002055056368
"ENSMUSG00000099843.1"	29.5226378892701	36.082662625675	14.9799131096266	40.1932626223634	27.9727213536032	40.4733442230925	50.9891604314381	19.3000411011274
"ENSMUSG00000107320.1"	41.3316930449781	33.2340313657533	62.416304623444	27.8261048924055	41.1820619928048	20.2366721115462	4.1623804433827	31.8450678168601
"ENSMUSG00000037973.6"	0	0	0	3.0917894324895	0	0	0	0
"ENSMUSG00000099555.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000029787.10"	1519.99409932756	1308.47129205737	2009.8050088749	1738.61625753659	1729.6466036978	1381.15287161303	1932.38512084042	2244.59478006111
"ENSMUSG00000087451.1"	0	0	0	0	1.55404007520018	0	0	0
"ENSMUSG00000094132.7"	0	0	0	0	4.66212022560054	1.68638934262885	0	0.965002055056368
"ENSMUSG00000106992.1"	1.68700787938686	0.949543753307236	5.82552176485477	1.0305964774965	0.77702003760009	1.68638934262885	0	0.965002055056368
"ENSMUSG00000109123.1"	0	0	2.49665218493776	0	0	1.68638934262885	2.08119022169135	0.965002055056368
"ENSMUSG00000029781.7"	12924.1673639827	12877.7123823527	9641.23852083465	9973.08211273362	14715.9824921081	15909.3970583606	12498.5878763674	13778.2993420948
"ENSMUSG00000093785.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000093635.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000021226.7"	1210.42815346007	1168.88836032121	956.217786831162	1322.25528062801	816.648059517695	996.656101493653	1807.51370753894	726.646547457445
"ENSMUSG00000026688.5"	12515.0679532314	10297.802004617	4414.08106296996	8238.58824110701	6854.09375167039	7860.26072599309	8231.1073267893	4190.03892305475
"ENSMUSG00000026029.14"	1777.26280093406	1966.50511309929	2053.08031341382	1520.12980430734	1981.40109588023	2760.61935388343	1546.32433471667	2079.57942864647
"ENSMUSG00000093679.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000044702.13"	34.5836615274307	18.0413313128375	38.2820001690457	25.7649119374125	20.2025209776023	25.2958401394328	40.5832093229814	34.7400739820293
"ENSMUSG00000067848.12"	0	0	0	0	2.33106011280027	0	0	0
"ENSMUSG00000002055.9"	5.06102363816059	10.4449812863796	44.9397393288797	12.367157729958	11.6553005640014	13.4911147410308	2.08119022169135	10.61502260562
"ENSMUSG00000030917.13"	2188.89272350445	1919.97746918723	978.687656495602	1755.10580117654	1384.64970700336	1693.13489999937	2515.118382914	979.477085882214
"ENSMUSG00000086504.1"	1.68700787938686	0	0	1.0305964774965	0	0	0	0
"ENSMUSG00000071428.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000036958.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000068959.6"	28.6791339495766	34.1835751190605	99.8660873975104	120.57978786709	38.0739818424044	35.4141761952059	131.114983966555	127.380271267441
"ENSMUSG00000058399.3"	0	0	0	0	0	0	0	0
"ENSMUSG00000058600.13"	5935.73722362267	5054.42139885442	3353.00388437141	4099.71278748107	4341.9879701093	5219.3750154363	3963.62677721118	2837.10604186572
"ENSMUSG00000051256.10"	3341.96260906537	3486.72466214417	2631.4714029244	1727.27969628413	2118.15662249785	2534.64318197117	1051.00106195413	1570.05834357671
"ENSMUSG00000000184.12"	15178.8533947833	16261.8863191397	49262.2764784019	29845.0433918211	30041.1486936947	22422.2326995932	31415.5663964309	51525.3197276797
"ENSMUSG00000022899.8"	19.4005906129489	45.5781001587473	72.4029133631951	53.5910168298179	74.5939236096087	43.8461229083502	49.9485653205924	36.670078092142
"ENSMUSG00000041423.16"	9.27854333662774	4.74771876653618	7.48995655481328	8.24477181997199	42.736102068005	45.5325122509791	15.6089266626851	28.950061651691
"ENSMUSG00000074361.10"	7.59153545724088	22.7890500793737	27.4631740343154	20.61192954993	21.7565610528025	13.4911147410308	3.12178533253703	30.8800657618038
"ENSMUSG00000024750.10"	3391.72934150729	3462.03652455818	3263.12440571365	4713.94828806898	2822.91379660113	3350.85562380353	5439.19064439035	3285.83199746693
"ENSMUSG00000097744.1"	17.713582733562	10.4449812863796	3.32886957991701	9.27536829746849	10.8782805264013	11.804725398402	15.6089266626851	9.65002055056368
"ENSMUSG00000021972.14"	1110.05118463656	1055.89265367765	2399.28274972519	1934.42958826093	1371.44036636416	1335.62035936205	2329.89245318347	2454.9652280634
"ENSMUSG00000085724.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000098778.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000068587.9"	11.809055155708	3.79817501322894	3.32886957991701	4.12238590998599	36.5199417672042	25.2958401394328	0	0.965002055056368
"ENSMUSG00000029802.13"	404.881891052847	423.496513975027	43.2753045389212	32.979087279888	291.382514100034	389.555938147265	46.8267799880554	21.2300452112401
"ENSMUSG00000020315.18"	10310.1486548728	12654.5696003255	167076.79643343	169501.172057372	13207.0095790887	11157.1518908325	142894.520621328	185070.02412282
"ENSMUSG00000027579.6"	17.713582733562	9.49543753307236	1.66443478995851	0	8.54722041360099	10.1183360557731	2.08119022169135	0
"ENSMUSG00000093820.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000038084.16"	2408.20374782475	2603.64897156844	6931.5386827822	6664.86741996986	2676.83402953231	2721.83239900297	5797.15536252126	5799.66235088877
"ENSMUSG00000029804.16"	2393.02067691026	2155.46432000743	2028.11379156444	1531.4663655598	2407.20807648508	2271.56644452107	1616.04420714333	1872.10398680935
"ENSMUSG00000105179.1"	4.21751969846715	5.69726251984341	4.16108697489627	15.4589471624475	5.43914026320063	10.1183360557731	31.2178533253703	5.79001233033821
"ENSMUSG00000037709.13"	1135.35630282736	930.552878241091	2028.94600895942	15360.0099006078	787.121298088891	932.573306473756	37195.0316420678	3102.48160700622
"ENSMUSG00000094789.7"	0	0	0	0	0	0	0	0
"ENSMUSG00000049728.14"	228.58956765692	225.991413287122	318.739262277054	279.291645401551	223.781770828826	215.857835856493	337.152815913999	296.255630902305
"ENSMUSG00000020361.13"	5842.9517902564	6445.50299744952	12119.5819230829	10087.4783217357	6395.65192948634	7000.20216125237	10231.1311298347	11181.4788119381
"ENSMUSG00000074240.3"	1.68700787938686	0	0	0	0.77702003760009	3.37277868525771	0	0
"ENSMUSG00000045441.5"	512.006891393912	862.18572800297	3004.30479587511	1333.59184188047	401.719359439247	355.828151294688	1079.09712994697	1981.14921903072
